lwage76,constant,ed76,exp76,exp762,black,reg76r,smsa76r,region_1966,smsa66r,daded,momed,nodaded,nomomed,famed,momdad14,sinmom14,nearc4
6.04737218,1,11,13,1.6900001,1,0,1,3,1,8,8,0,0,8,1,0,0
6.39692966,1,11,16,2.5599999,1,0,1,3,1,8,8,0,0,8,1,0,0
6.55108034,1,17,2,.039999999,1,0,1,3,1,8,4,0,0,8,1,0,0
5.70378247,1,12,6,.36000001,0,0,1,3,1,10,12,0,0,6,1,0,0
6.53813982,1,12,6,.36000001,0,0,1,3,1,11,12,0,0,6,1,0,0
6.39692966,1,12,12,1.4400001,0,0,1,3,1,7,9,0,0,8,1,0,0
6.55108034,1,12,12,1.4400001,0,0,1,3,1,9.94,12,1,0,4,0,1,0
5.6167711,1,14,5,.25,0,0,0,3,1,12,12,0,0,3,1,0,0
6.51471269,1,9,19,3.6099999,1,0,1,3,1,4,7,0,0,8,1,0,0
6.10702289,1,17,5,.25,0,0,1,3,1,12,12,0,0,3,1,0,0
6.453625,1,16,8,.63999999,0,0,1,3,1,12,12,0,0,3,1,0,0
7.13089883,1,14,9,.81,0,0,0,3,0,10,9,0,0,7,1,0,0
6.86901445,1,18,5,.25,0,0,1,3,1,8,18,0,0,6,1,0,0
6.19440539,1,18,1,.0099999998,0,0,0,3,0,10,13,0,0,6,0,0,0
6.37331979,1,12,6,.36000001,0,0,0,3,0,10,13,0,0,6,0,0,0
6.62007321,1,14,13,1.6900001,0,0,0,3,0,9.94,12,1,0,4,1,0,0
5.78689738,1,18,2,.039999999,0,0,0,3,0,12,12,0,0,3,0,0,0
6.06378521,1,18,5,.25,0,0,1,3,1,17,12,0,0,2,1,0,0
6.34738921,1,12,8,.63999999,0,0,1,3,0,12,11,0,0,5,1,0,0
6.81673588,1,16,6,.36000001,0,0,0,3,1,9,12,0,0,6,1,0,0
6.35784227,1,14,10,1,0,0,0,3,0,4,10,0,0,8,1,0,0
6.07073773,1,11,15,2.25,0,0,0,3,1,9.94,10.25,1,1,9,1,0,0
6.22455843,1,12,6,.36000001,0,0,0,3,0,9,8,0,0,8,1,0,0
6.58063914,1,18,10,1,0,0,0,3,0,9.94,8,1,0,9,1,0,1
6.86901445,1,16,11,1.21,0,0,1,3,0,14,8,0,0,5,1,0,1
6.41181827,1,12,13,1.6900001,0,0,1,3,0,13,14,0,0,1,1,0,1
6.10924758,1,12,7,.49000001,0,0,0,3,0,12,12,0,0,3,1,0,1
6.43775165,1,12,15,2.25,0,0,0,3,0,10,12,0,0,6,1,0,0
6.56948142,1,14,6,.36000001,0,0,0,3,0,10,12,0,0,6,1,0,0
6.56526497,1,12,6,.36000001,0,0,0,3,0,8,10,0,0,8,1,0,0
6.81673588,1,16,10,1,0,0,1,3,0,10,11,0,0,7,1,0,0
6.03548143,1,8,10,1,0,0,0,3,0,8,8,0,0,8,1,0,0
6.53958596,1,13,10,1,0,0,0,4,1,16,13,0,0,1,1,0,0
5.56068163,1,12,16,2.5599999,0,0,1,4,1,9.94,10.25,1,1,9,1,0,0
6.47697236,1,13,7,.49000001,0,0,1,4,1,16,12,0,0,2,1,0,0
6.41345896,1,14,5,.25,0,0,1,4,1,16,12,0,0,2,1,0,0
6.58755001,1,12,11,1.21,0,0,1,4,1,10,14,0,0,6,1,0,0
6.6424868,1,13,13,1.6900001,0,0,1,4,1,11,8,0,0,8,1,0,0
6.42971948,1,12,9,.81,0,0,0,4,0,11,12,0,0,6,1,0,0
6.58063914,1,16,5,.25,0,0,1,4,0,9.94,12,1,0,4,1,0,0
6.24610677,1,18,2,.039999999,0,0,1,4,0,12,14,0,0,2,1,0,0
5.99146455,1,12,7,.49000001,0,0,0,4,0,11,10,0,0,7,1,0,0
6.69456206,1,14,7,.49000001,0,1,1,4,0,13,13,0,0,1,1,0,0
6.13122649,1,12,6,.36000001,0,0,0,4,0,7,7,0,0,8,1,0,0
6.4645883,1,17,9,.81,0,0,0,4,0,18,12,0,0,2,1,0,0
6.25190388,1,12,10,1,0,0,0,4,0,8,8,0,0,8,1,0,0
6.34212142,1,12,6,.36000001,0,0,1,4,1,10,12,0,0,6,1,0,0
6.54103,1,16,2,.039999999,0,0,0,4,1,10,12,0,0,6,1,0,0
6.88550967,1,12,13,1.6900001,0,0,1,4,1,8,12,0,0,6,0,1,0
6.65801105,1,12,14,1.96,0,0,0,4,0,12,8,0,0,5,1,0,0
6.09356977,1,14,7,.49000001,0,0,1,4,1,8,9,0,0,8,1,0,0
6.53958596,1,16,11,1.21,0,0,1,3,0,9,12,0,0,6,1,0,0
6.03308622,1,16,4,.16,0,0,0,3,0,12,12,0,0,3,1,0,0
6.65027905,1,11,13,1.6900001,0,0,1,3,0,8,12,0,0,6,1,0,0
5.99146455,1,15,5,.25,0,0,1,3,0,9.94,8,1,0,9,0,1,0
6.80239476,1,12,9,.81,0,0,1,3,1,9.94,11,1,0,9,0,1,0
6.55108034,1,16,9,.81,0,0,0,3,0,12,8,0,0,5,1,0,0
6.18414889,1,16,2,.039999999,0,0,0,3,0,8,12,0,0,6,1,0,0
6.79570578,1,16,7,.49000001,0,0,1,3,0,8,9,0,0,8,1,0,0
6.62007321,1,18,5,.25,0,0,1,3,0,9.94,10.25,1,1,9,1,0,0
6.96129605,1,13,14,1.96,0,0,0,3,0,9.94,8,1,0,9,1,0,0
6.8384052,1,12,10,1,0,0,0,3,0,10,10.25,0,1,9,1,0,0
6.34212142,1,12,8,.63999999,0,0,0,3,0,10,12,0,0,6,1,0,0
6.89467004,1,16,3,.090000004,0,0,1,3,0,8,12,0,0,6,1,0,0
6.64509097,1,16,2,.039999999,0,0,1,3,0,8,12,0,0,6,1,0,0
6.4738907,1,12,9,.81,0,0,0,3,0,8,12,0,0,6,1,0,0
6.10702289,1,16,8,.63999999,0,0,0,3,0,12,14,0,0,2,1,0,0
6.3630281,1,12,9,.81,0,0,0,3,0,10,12,0,0,6,1,0,0
6.30991828,1,8,19,3.6099999,0,0,0,3,0,7,10,0,0,8,1,0,0
6.68461173,1,12,11,1.21,0,0,1,3,1,9,12,0,0,6,1,0,0
5.07517382,1,12,6,.36000001,0,0,1,3,1,12,12,0,0,3,0,0,0
6.13556489,1,17,5,.25,0,0,1,3,1,16,17,0,0,1,1,0,0
6.05208917,1,14,5,.25,0,0,1,3,1,12,12,0,0,3,1,0,0
6.39692966,1,8,18,3.24,0,0,1,3,1,8,12,0,0,6,1,0,0
6.76388491,1,17,3,.090000004,0,0,1,3,1,12,12,0,0,3,1,0,0
6.52649486,1,12,10,1,0,0,1,3,1,9.94,10,1,0,9,1,0,0
7.01660968,1,12,9,.81,0,0,1,3,1,12,11,0,0,5,1,0,0
7.00306546,1,12,8,.63999999,0,0,1,3,1,12,11,0,0,5,1,0,0
5.65599181,1,12,6,.36000001,0,0,0,3,1,12,11,0,0,5,1,0,0
6.24027585,1,14,8,.63999999,0,0,1,3,1,12,12,0,0,3,1,0,0
6.47697236,1,13,7,.49000001,0,0,1,3,1,12,12,0,0,3,1,0,0
6.94601399,1,12,13,1.6900001,0,0,1,3,1,12,9,0,0,5,1,0,0
6.55108034,1,12,8,.63999999,0,0,1,3,1,12,9,0,0,5,1,0,0
5.75257264,1,18,7,.49000001,0,0,1,4,0,12,12,0,0,3,1,0,1
5.7365723,1,12,15,2.25,0,0,0,4,0,7,8,0,0,8,1,0,1
5.81413053,1,11,10,1,0,0,0,4,0,9.94,10.25,1,1,9,0,0,1
6.24997524,1,11,8,.63999999,0,0,0,4,0,9.94,10.25,1,1,9,0,0,1
6.56385553,1,16,6,.36000001,0,0,1,4,0,12,12,0,0,3,1,0,1
6.43454652,1,12,7,.49000001,0,0,0,4,0,8,12,0,0,6,1,0,1
5.69709349,1,13,9,.81,0,0,0,4,0,8,12,0,0,6,1,0,1
6.43775165,1,14,4,.16,0,0,1,4,0,10,12,0,0,6,1,0,1
6.64509097,1,16,7,.49000001,0,0,1,4,0,8,12,0,0,6,1,0,1
6.12905021,1,16,6,.36000001,0,0,1,4,0,8,8,0,0,8,1,0,1
6.30991828,1,12,13,1.6900001,0,0,0,4,0,6,10.25,0,1,9,1,0,1
6.15273269,1,14,9,.81,0,0,0,4,0,12,11,0,0,5,1,0,1
5.98141421,1,12,15,2.25,0,0,0,4,0,8,8,0,0,8,1,0,1
6.38687932,1,14,5,.25,0,0,0,4,0,12,12,0,0,3,1,0,1
6.94601399,1,16,6,.36000001,0,0,0,4,0,18,15,0,0,1,1,0,1
5.99146455,1,12,16,2.5599999,0,0,1,4,0,8,8,0,0,8,1,0,1
6.5482191,1,12,8,.63999999,0,0,0,4,0,11,12,0,0,6,1,0,1
6.56948142,1,16,4,.16,0,1,0,4,0,8,13,0,0,6,1,0,1
6.30991828,1,12,6,.36000001,0,0,0,4,0,8,11,0,0,8,1,0,1
5.80814249,1,14,7,.49000001,0,0,0,4,0,8,14,0,0,6,1,0,1
6.96413561,1,12,11,1.21,0,0,1,3,1,12,12,0,0,3,1,0,1
6.38012254,1,11,13,1.6900001,0,0,1,3,1,9.94,10.25,1,1,9,1,0,1
6.45047042,1,12,6,.36000001,0,0,1,3,1,9.94,10.25,1,1,9,1,0,1
6.2146081,1,10,10,1,0,0,1,3,1,9.94,10.25,1,1,9,1,0,1
6.66949809,1,14,8,.63999999,0,0,1,3,1,12,12,0,0,3,1,0,1
6.72383244,1,18,7,.49000001,0,0,1,3,1,13,12,0,0,2,1,0,1
6.28971557,1,12,8,.63999999,0,0,1,3,1,6,12,0,0,6,1,0,1
6.35784227,1,18,4,.16,0,0,1,7,0,8,12,0,0,6,1,0,1
6.69456206,1,14,10,1,0,0,1,7,1,12,12,0,0,3,1,0,1
6.58202514,1,14,10,1,0,0,1,7,1,14,16,0,0,1,1,0,1
6.39692966,1,12,8,.63999999,0,1,1,7,1,12,12,0,0,3,1,0,1
6.11368218,1,10,12,1.4400001,0,1,1,7,1,8,6,0,0,8,1,0,1
5.70378247,1,7,14,1.96,0,1,1,7,1,4,8,0,0,8,1,0,1
5.97380961,1,12,8,.63999999,1,1,1,7,1,9.94,10,1,0,9,0,1,1
5.29831737,1,12,8,.63999999,1,1,1,5,1,9.94,7,1,0,9,0,1,1
6.62007321,1,9,18,3.24,0,1,0,5,1,9.94,7,1,0,9,1,0,1
6.51174533,1,16,4,.16,0,1,0,5,1,12,12,0,0,3,1,0,1
6.89669433,1,14,10,1,0,1,1,5,1,12,14,0,0,2,0,1,1
6.77992191,1,17,4,.16,0,1,1,5,1,12,14,0,0,2,1,0,1
6.80793494,1,13,7,.49000001,0,1,0,5,1,12,12,0,0,3,1,0,1
5.52146092,1,14,14,1.96,1,1,1,7,1,9.94,10,1,0,9,0,1,1
6.25382881,1,10,12,1.4400001,0,1,1,7,1,5,12,0,0,6,1,0,1
5.87493073,1,12,9,.81,0,1,1,7,1,5,12,0,0,6,1,0,1
5.62762111,1,12,6,.36000001,0,1,1,7,1,5,12,0,0,6,1,0,1
5.99146455,1,12,7,.49000001,1,1,1,7,1,11,11,0,0,7,1,0,1
5.6094718,1,10,12,1.4400001,1,1,1,7,1,9.94,8,1,0,9,0,1,1
6.2146081,1,11,14,1.96,0,1,1,7,1,7,12,0,0,6,1,0,1
6.4019172,1,11,16,2.5599999,0,1,1,7,1,6,12,0,0,6,1,0,1
5.99146455,1,12,7,.49000001,0,1,1,7,1,9,11,0,0,7,1,0,1
6.1633148,1,12,10,1,1,1,1,7,1,9.94,10,1,0,9,0,1,1
7.00306546,1,12,15,2.25,0,1,1,7,1,9.94,15,1,0,4,1,0,1
5.82008293,1,14,6,.36000001,0,1,1,7,1,12,12,0,0,3,1,0,1
6.28785856,1,11,10,1,0,1,1,7,1,16,12,0,0,2,0,1,1
6.00141488,1,13,7,.49000001,1,1,1,7,1,9.94,8,1,0,9,0,1,1
6.62936325,1,16,5,.25,0,1,1,7,1,17,16,0,0,1,1,0,1
6.31716469,1,16,11,1.21,0,1,1,7,1,18,16,0,0,1,1,0,1
6.35784227,1,16,7,.49000001,0,1,1,7,0,12,11,0,0,5,1,0,1
6.06842559,1,15,5,.25,0,1,1,7,1,12,10,0,0,5,1,0,1
6.30991828,1,11,12,1.4400001,0,1,1,7,1,5,12,0,0,6,1,0,1
6.68085468,1,16,2,.039999999,0,1,1,7,1,16,12,0,0,2,1,0,1
6.10924758,1,14,7,.49000001,0,1,1,7,1,16,14,0,0,1,1,0,1
6.69332367,1,13,10,1,0,1,1,7,1,10,11,0,0,7,1,0,1
6.39692966,1,13,5,.25,0,1,1,7,1,10,11,0,0,7,1,0,1
6.8384052,1,13,15,2.25,0,1,1,7,1,6,6,0,0,8,1,0,1
6.17586727,1,11,16,2.5599999,0,1,0,7,1,9.94,10,1,0,9,1,0,1
6.43454652,1,12,11,1.21,0,1,1,6,1,9,8,0,0,8,1,0,1
5.79301361,1,10,11,1.21,1,1,1,6,1,4,11,0,0,8,1,0,1
6.39692966,1,16,4,.16,0,1,1,6,1,6,8,0,0,8,1,0,1
6.54103,1,14,7,.49000001,1,1,1,6,1,5,8,0,0,8,1,0,1
6.82762923,1,15,12,1.4400001,0,1,1,6,1,12,12,0,0,3,1,0,1
6.58063914,1,12,10,1,0,1,1,6,1,12,12,0,0,3,1,0,1
6.29156914,1,12,7,.49000001,1,1,1,6,1,12,9,0,0,5,1,0,1
6.12905021,1,13,8,.63999999,1,1,1,6,1,12,9,0,0,5,1,0,1
6.18414889,1,13,8,.63999999,1,1,1,6,1,11,11,0,0,7,1,0,1
5.85793315,1,12,7,.49000001,1,1,1,6,1,9.94,11,1,0,9,0,1,1
5.29831737,1,16,3,.090000004,0,1,1,6,1,18,16,0,0,1,1,0,1
6.25382881,1,10,14,1.96,1,1,1,6,1,3,10.25,0,1,9,1,0,1
5.52146092,1,12,7,.49000001,1,1,1,6,1,6,12,0,0,6,1,0,1
6.22257627,1,11,11,1.21,1,0,1,6,1,9.94,10.25,1,1,9,0,0,1
5.89440283,1,12,10,1,1,1,1,6,1,9,8,0,0,8,0,0,1
6.48310735,1,11,16,2.5599999,1,1,1,6,1,9.94,10.25,1,1,9,0,0,1
6.05208917,1,12,14,1.96,1,1,1,6,1,5,10.25,0,1,9,1,0,1
5.50125821,1,12,13,1.6900001,1,1,1,6,1,9.94,10.25,1,1,9,0,0,1
5.52146092,1,11,8,.63999999,1,1,1,6,1,9.94,8,1,0,9,0,0,1
6.7787849,1,13,13,1.6900001,0,0,1,6,1,0,10.25,0,1,9,0,0,1
6.53233429,1,12,8,.63999999,1,1,1,6,1,6,6,0,0,8,1,0,1
5.99645209,1,11,15,2.25,1,1,1,6,1,9.94,10.25,1,1,9,0,0,1
6.0591232,1,12,13,1.6900001,1,1,1,6,1,6,10.25,0,1,9,0,0,1
5.78382518,1,13,5,.25,0,1,1,6,1,10,12,0,0,6,1,0,1
6.58617165,1,17,4,.16,0,1,1,6,1,16,12,0,0,2,1,0,1
6.65929392,1,12,7,.49000001,0,1,1,6,1,3,8,0,0,8,1,0,1
5.5759491,1,14,7,.49000001,1,1,1,7,1,9.94,8,1,0,9,0,1,1
6.10924758,1,12,14,1.96,1,1,1,7,1,6,9,0,0,8,1,0,1
5.84643878,1,14,7,.49000001,1,1,1,7,1,8,8,0,0,8,1,0,1
5.85793315,1,13,5,.25,1,1,1,7,1,6,3,0,0,8,1,0,1
5.99146455,1,13,5,.25,1,1,1,7,1,10,13,0,0,6,1,0,1
6.88755257,1,12,14,1.96,0,1,1,7,1,2,6,0,0,8,1,0,1
5.95324333,1,12,11,1.21,1,1,1,7,1,9.94,5,1,0,9,0,1,1
5.84064166,1,17,5,.25,1,0,1,7,1,9.94,11,1,0,9,0,1,1
6.33327963,1,16,3,.090000004,1,1,1,7,1,7,9,0,0,8,1,0,1
6.13772705,1,7,16,2.5599999,0,1,1,7,1,12,12,0,0,3,1,0,1
6.33682573,1,12,10,1,1,1,1,7,0,9.94,10.25,1,1,9,0,0,1
6.45833828,1,12,9,.81,1,1,1,7,1,5,9,0,0,8,1,0,1
6.13556489,1,10,14,1.96,1,1,1,7,1,9.94,5,1,0,9,0,1,1
6.50727771,1,13,8,.63999999,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
6.00141488,1,13,5,.25,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
5.92157842,1,17,2,.039999999,1,1,1,7,1,11,9,0,0,7,1,0,1
5.43807931,1,12,6,.36000001,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
6.32435896,1,12,14,1.96,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
5.70378247,1,8,15,2.25,1,1,1,7,1,6,7,0,0,8,1,0,1
6.81673588,1,14,9,.81,0,1,1,7,1,9.94,12,1,0,4,0,1,1
6.32435896,1,18,3,.090000004,0,1,1,7,1,12,8,0,0,5,1,0,1
6.27098843,1,13,14,1.96,0,1,1,7,1,9.94,12,1,0,4,0,0,1
5.79909265,1,15,5,.25,0,1,1,7,1,5,7,0,0,8,1,0,1
5.92692603,1,9,11,1.21,0,1,1,7,1,13,11,0,0,5,1,0,1
6.42162227,1,13,5,.25,0,1,1,7,1,13,11,0,0,5,1,0,1
6.58063914,1,14,7,.49000001,0,1,0,5,1,12,12,0,0,3,1,0,1
6.27098843,1,16,3,.090000004,0,0,1,5,1,12,12,0,0,3,1,0,1
6.75576892,1,12,16,2.5599999,1,1,1,5,1,6,12,0,0,6,1,0,1
6.47543272,1,14,7,.49000001,1,1,1,5,1,16,11,0,0,5,1,0,1
5.47227067,1,10,8,.63999999,1,1,1,5,1,16,11,0,0,5,1,0,1
5.6167711,1,12,16,2.5599999,1,1,1,5,1,8,6,0,0,8,1,0,1
5.78382518,1,14,6,.36000001,1,1,1,5,1,9.94,13,1,0,4,0,1,1
5.87773578,1,14,9,.81,1,0,1,5,1,9.94,16,1,0,4,0,1,1
5.95324333,1,12,12,1.4400001,1,1,1,5,1,9.94,10,1,0,9,0,1,1
5.89989735,1,14,4,.16,0,1,1,5,1,12,15,0,0,2,1,0,1
6.68461173,1,8,19,3.6099999,0,1,1,5,1,6,4,0,0,8,1,0,1
6.17794411,1,12,16,2.5599999,0,1,1,5,1,5,12,0,0,6,1,0,1
6.86171134,1,17,6,.36000001,0,1,1,5,0,12,8,0,0,5,1,0,1
6.13556489,1,17,3,.090000004,0,1,1,5,1,7,12,0,0,6,1,0,1
6.03308622,1,16,6,.36000001,0,1,0,5,1,2,8,0,0,8,1,0,1
5.66988092,1,10,9,.81,0,1,1,5,1,2,8,0,0,8,1,0,1
5.48063892,1,12,6,.36000001,0,1,1,5,1,12,12,0,0,3,0,0,1
6.72022016,1,12,13,1.6900001,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
5.88887796,1,12,14,1.96,0,1,1,5,1,12,12,0,0,3,1,0,1
6.39359075,1,16,6,.36000001,0,1,0,5,1,11,12,0,0,6,1,0,1
6.62007321,1,13,6,.36000001,0,1,1,5,1,7,10,0,0,8,1,0,1
5.95324333,1,16,3,.090000004,1,1,1,5,1,12,11,0,0,5,1,0,1
6.42971948,1,16,6,.36000001,1,1,1,5,1,9.94,10,1,0,9,0,1,1
6.46302946,1,13,15,2.25,0,1,1,5,1,14,12,0,0,2,1,0,1
6.1484683,1,16,4,.16,1,1,1,5,1,12,9,0,0,5,1,0,1
5.95324333,1,13,5,.25,1,1,1,5,1,12,9,0,0,5,1,0,1
6.13556489,1,12,7,.49000001,1,1,1,5,1,11,12,0,0,6,1,0,1
6.453625,1,12,9,.81,0,1,1,5,1,14,10,0,0,5,1,0,1
5.99146455,1,12,8,.63999999,0,0,0,5,1,14,10,0,0,5,1,0,1
6.63331843,1,13,8,.63999999,0,1,1,5,1,12,10,0,0,5,1,0,1
6.32793678,1,13,8,.63999999,0,1,1,5,1,12,10,0,0,5,1,0,1
6.90775528,1,12,16,2.5599999,0,1,1,5,1,3,10.25,0,1,9,1,0,1
6.05208917,1,11,11,1.21,0,1,1,7,1,6,6,0,0,8,1,0,1
6.01859321,1,12,12,1.4400001,1,1,1,7,1,9.94,9,1,0,9,0,1,1
5.18738581,1,11,8,.63999999,0,1,1,7,1,9.94,3,1,0,9,0,1,1
5.92692603,1,18,8,.63999999,0,1,1,7,1,14,12,0,0,2,1,0,1
7.1685799,1,18,4,.16,0,1,1,7,1,16,12,0,0,2,1,0,1
6.16541785,1,15,9,.81,1,0,1,7,1,8,14,0,0,6,1,0,1
6.65286303,1,16,5,.25,0,1,1,7,1,8,8,0,0,8,1,0,1
6.57088296,1,12,9,.81,0,1,1,7,1,10,10,0,0,7,1,0,1
6.06145692,1,10,12,1.4400001,1,1,1,7,1,9.94,9,1,0,9,0,1,1
6.07534603,1,13,5,.25,1,1,1,7,1,10,11,0,0,7,0,0,1
6.77422389,1,13,7,.49000001,0,1,1,7,1,9.94,7,1,0,9,0,1,1
6.04973346,1,14,13,1.6900001,1,1,1,7,1,9.94,11,1,0,9,0,0,1
5.92692603,1,12,7,.49000001,1,1,1,7,1,9.94,11,1,0,9,0,1,1
6.19236249,1,12,7,.49000001,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
6.13556489,1,15,3,.090000004,1,1,1,7,1,12,7,0,0,5,0,0,1
5.82894562,1,12,16,2.5599999,1,1,1,7,1,8,10.25,0,1,9,1,0,1
6.36475076,1,12,12,1.4400001,0,1,1,7,1,9.94,12,1,0,4,0,0,1
6.2441669,1,12,9,.81,0,1,1,7,1,7,12,0,0,6,1,0,1
6.95939851,1,12,7,.49000001,0,1,1,7,1,7,12,0,0,6,1,0,1
6.1633148,1,12,12,1.4400001,1,1,1,7,1,10,11,0,0,7,1,0,1
7.31455283,1,18,8,.63999999,0,1,1,7,1,14,9,0,0,5,1,0,1
6.86901445,1,15,12,1.4400001,0,0,1,7,1,12,14,0,0,2,1,0,1
5.43807931,1,15,9,.81,1,1,1,7,1,14,18,0,0,1,1,0,1
6.62007321,1,18,5,.25,1,1,1,7,1,14,18,0,0,1,1,0,1
5.4161004,1,15,5,.25,1,1,1,7,1,12,12,0,0,3,1,0,1
5.80211838,1,13,7,.49000001,1,1,1,7,1,12,10.25,0,1,5,0,0,1
5.98393628,1,11,9,.81,1,1,1,7,1,9.94,10.25,1,1,9,0,0,1
6.62007321,1,10,18,3.24,0,1,1,5,1,10,10.25,0,1,9,1,0,1
6.10924758,1,12,7,.49000001,0,1,1,5,1,8,12,0,0,6,1,0,1
6.76272951,1,13,6,.36000001,1,1,1,5,1,9,7,0,0,8,1,0,1
6.28226675,1,8,10,1,0,1,1,5,1,9,10,0,0,7,1,0,1
6.74051936,1,16,5,.25,0,0,1,5,1,12,8,0,0,5,1,0,1
6.63200178,1,16,4,.16,0,0,1,5,1,12,8,0,0,5,1,0,1
6.39692966,1,16,2,.039999999,0,1,1,5,1,12,8,0,0,5,1,0,1
6.93731408,1,12,16,2.5599999,0,1,1,5,1,8,10.25,0,1,9,1,0,1
6.77536609,1,14,12,1.4400001,0,1,1,5,1,10,8,0,0,8,1,0,1
6.34212142,1,12,14,1.96,0,1,1,5,1,9.94,10.25,1,1,9,0,0,1
6.27852142,1,16,3,.090000004,0,1,1,5,1,14,14,0,0,1,1,0,1
6.17586727,1,12,7,.49000001,0,1,1,5,1,10,8,0,0,8,0,0,1
6.4035742,1,12,10,1,1,1,1,5,1,9.94,11,1,0,9,0,1,1
6.48768402,1,12,9,.81,0,1,1,5,1,12,12,0,0,3,0,0,1
6.43775165,1,12,13,1.6900001,0,1,1,5,1,9.94,12,1,0,4,1,0,1
5.6347896,1,12,11,1.21,1,1,1,5,1,9.94,10,1,0,9,1,0,1
6.2146081,1,10,12,1.4400001,0,1,1,5,1,8,7,0,0,8,1,0,1
6.28226675,1,12,8,.63999999,0,1,1,5,1,8,7,0,0,8,1,0,1
6.70686234,1,10,10,1,0,1,1,5,1,9.94,10.25,1,1,9,1,0,1
6.43615037,1,10,18,3.24,0,1,1,5,1,9.94,10.25,1,1,9,1,0,1
6.4035742,1,10,12,1.4400001,0,1,1,5,1,9.94,9,1,0,9,0,1,1
6.22455843,1,12,13,1.6900001,0,0,1,5,1,12,12,0,0,3,1,0,1
6.62007321,1,12,12,1.4400001,0,0,1,5,1,12,12,0,0,3,1,0,1
6.58063914,1,12,14,1.96,0,0,1,5,1,11,8,0,0,8,1,0,1
6.51323011,1,18,8,.63999999,0,0,1,5,1,12,12,0,0,3,1,0,1
6.81673588,1,16,11,1.21,0,1,1,5,1,17,12,0,0,2,1,0,1
6.7787849,1,17,7,.49000001,1,1,1,5,0,18,18,0,0,1,1,0,1
6.05678401,1,12,8,.63999999,1,1,1,5,1,8,13,0,0,6,0,0,1
6.67456139,1,8,10,1,1,1,1,5,1,12,12,0,0,3,1,0,1
5.78996017,1,14,9,.81,1,1,1,5,1,10,10,0,0,7,1,0,1
5.74620319,1,10,14,1.96,1,1,1,5,1,9.94,10.25,1,1,9,0,0,1
6.66695679,1,16,12,1.4400001,1,0,1,5,1,14,12,0,0,2,1,0,1
5.82008293,1,18,7,.49000001,0,0,1,5,1,14,12,0,0,2,1,0,1
5.95324333,1,10,14,1.96,1,1,1,5,1,9.94,4,1,0,9,0,1,1
6.27098843,1,16,5,.25,1,1,1,5,1,8,8,0,0,8,1,0,1
6.06145692,1,10,17,2.8900001,1,1,0,5,1,9.94,10.25,1,1,9,0,0,1
6.8916259,1,12,9,.81,0,0,0,5,1,7,7,0,0,8,1,0,1
6.70563909,1,12,16,2.5599999,0,1,1,5,1,3,8,0,0,8,1,0,1
6.61338422,1,14,12,1.4400001,1,1,1,5,1,7,8,0,0,8,1,0,1
5.84354442,1,10,8,.63999999,1,1,1,5,1,4,0,0,0,8,1,0,1
6.31716469,1,14,14,1.96,1,1,1,5,1,9.94,12,1,0,4,1,0,1
5.57215403,1,13,5,.25,1,1,1,5,1,6,12,0,0,6,1,0,1
6.61338422,1,18,8,.63999999,1,1,1,5,1,16,16,0,0,1,1,0,1
6.51174533,1,17,6,.36000001,1,1,1,5,0,13,13,0,0,1,1,0,1
6.58063914,1,17,9,.81,1,1,1,5,1,14,13,0,0,1,1,0,1
6.08221891,1,13,11,1.21,1,1,1,5,1,9.94,11,1,0,9,0,1,1
6.30078579,1,12,8,.63999999,1,1,1,6,1,9.94,12,1,0,4,0,1,0
5.52146092,1,14,5,.25,1,1,1,6,1,9.94,12,1,0,4,0,1,0
6.43615037,1,14,7,.49000001,1,1,1,6,1,9.94,11,1,0,9,0,1,0
5.99146455,1,13,10,1,0,1,1,6,1,8,10,0,0,8,1,0,0
6.35784227,1,16,7,.49000001,0,1,1,6,1,16,16,0,0,1,1,0,0
6.70073111,1,16,3,.090000004,1,1,1,6,1,18,18,0,0,1,1,0,0
6.43775165,1,12,16,2.5599999,1,1,1,6,1,12,11,0,0,5,1,0,0
6.18414889,1,14,6,.36000001,1,1,1,6,1,12,11,0,0,5,1,0,0
6.73459166,1,16,6,.36000001,0,1,1,6,1,10,12,0,0,6,1,0,0
6.76272951,1,16,5,.25,0,1,1,6,1,10,12,0,0,6,1,0,0
5.78382518,1,16,4,.16,0,1,1,6,1,14,12,0,0,2,1,0,0
6.16751649,1,14,6,.36000001,1,1,1,6,1,9,10,0,0,7,1,0,0
5.52146092,1,16,3,.090000004,1,1,1,6,1,9,10,0,0,7,1,0,0
6.2146081,1,12,6,.36000001,0,1,1,6,1,10,9,0,0,7,1,0,0
6.2441669,1,13,6,.36000001,0,1,1,5,1,8,10,0,0,8,1,0,0
5.54517744,1,18,4,.16,0,1,1,5,1,9.94,5,1,0,9,0,1,0
6.57646957,1,13,5,.25,0,1,1,5,1,9.94,5,1,0,9,0,1,0
6.67959919,1,18,6,.36000001,0,0,1,5,0,17,13,0,0,1,1,0,0
6.62007321,1,12,7,.49000001,0,1,1,5,1,10,12,0,0,6,1,0,0
