stdntid,grade,outcome,issmall,yearsstar,yearssmall,iswhite,isfreelunch,isfemale,f
10127,3,1.2709781,1,1,1,1,0,0,4
10127,3,10,1,1,1,1,0,0,5
10129,3,-.32854393,0,2,0,1,1,1,2
10129,3,-.6312348800000001,0,2,0,1,1,1,3
10129,3,100,0,2,0,1,1,1,7
10129,3,39,0,2,0,1,1,1,10
10129,3,87,0,2,0,1,1,1,8
10129,3,1.0675483,0,2,0,1,1,1,1
10129,3,1.0683887,0,2,0,1,1,1,4
10129,3,13,0,2,0,1,1,1,6
10129,3,10,0,2,0,1,1,1,5
10130,3,10,0,3,0,1,0,0,5
10130,3,42,0,3,0,1,0,0,10
10130,3,-.99874926,0,3,0,1,0,0,1
10130,3,13,0,3,0,1,0,0,6
10130,3,100,0,3,0,1,0,0,7
10130,3,.89805037,0,3,0,1,0,0,3
10130,3,-.52981639,0,3,0,1,0,0,4
10130,3,-1.4601815,0,3,0,1,0,0,2
10130,3,87,0,3,0,1,0,0,8
10131,3,.23056698,0,2,0,1,0,1,1
10131,3,10,0,2,0,1,0,1,5
10131,3,42,0,2,0,1,0,1,10
10131,3,.91081923,0,2,0,1,0,1,4
10131,3,1.02289,0,2,0,1,0,1,3
10131,3,.87853616,0,2,0,1,0,1,2
10131,3,15,0,2,0,1,0,1,6
10131,3,100,0,2,0,1,0,1,8
10131,3,100,0,2,0,1,0,1,7
10133,3,73,0,4,0,0,0,0,8
10133,3,48,0,4,0,0,0,0,10
10133,3,.45102862,0,4,0,0,0,0,2
10133,3,-.01208795,0,4,0,0,0,0,4
10133,3,11,0,4,0,0,0,0,6
10133,3,70,0,4,0,0,0,0,7
10133,3,7,0,4,0,0,0,0,5
10133,3,-.42332464,0,4,0,0,0,0,1
10133,3,-.19429627,0,4,0,0,0,0,3
10134,3,100,0,1,0,0,1,1,7
10134,3,14,0,1,0,0,1,1,6
10134,3,-.53760523,0,1,0,0,1,1,3
10134,3,-1.5607715,0,1,0,0,1,1,2
10134,3,-.37101331,0,1,0,0,1,1,1
10134,3,10,0,1,0,0,1,1,5
10134,3,93,0,1,0,0,1,1,8
10134,3,-.52981639,0,1,0,0,1,1,4
10137,3,3,0,1,0,0,1,0,5
10137,3,-.47518539,0,1,0,0,1,0,3
10137,3,30,0,1,0,0,1,0,7
10137,3,.048668604,0,1,0,0,1,0,2
10137,3,40,0,1,0,0,1,0,10
10137,3,-.91248518,0,1,0,0,1,0,4
10137,3,15,0,1,0,0,1,0,6
10137,3,100,0,1,0,0,1,0,8
10137,3,-1.2864616,0,1,0,0,1,0,1
10138,3,-1.2276242,0,1,0,0,1,0,4
10138,3,5,0,1,0,0,1,0,5
10138,3,50,0,1,0,0,1,0,7
10138,3,67,0,1,0,0,1,0,8
10138,3,-1.2087065,0,1,0,0,1,0,2
10138,3,10,0,1,0,0,1,0,6
10138,3,-2.2541499,0,1,0,0,1,0,3
10138,3,-1.5480182,0,1,0,0,1,0,1
10138,3,51,0,1,0,0,1,0,10
10139,3,50,0,2,1,0,1,0,10
10139,3,-1.0700547,0,2,1,0,1,0,4
10139,3,15,0,2,1,0,1,0,6
10139,3,6,0,2,1,0,1,0,5
10139,3,-1.3387729,0,2,1,0,1,0,1
10139,3,100,0,2,1,0,1,0,8
10139,3,-.58001894,0,2,1,0,1,0,2
10139,3,-2.0044706,0,2,1,0,1,0,3
10139,3,60,0,2,1,0,1,0,7
10140,3,.8844586,1,3,2,0,0,0,1
10140,3,1.2709781,1,3,2,0,0,0,4
10140,3,10,1,3,2,0,0,0,5
10140,3,14,1,3,2,0,0,0,6
10140,3,40,1,3,2,0,0,0,10
10140,3,.5235315,1,3,2,0,0,0,3
10140,3,93,1,3,2,0,0,0,8
10140,3,.72765112,1,3,2,0,0,0,2
10140,3,100,1,3,2,0,0,0,7
10142,3,-1.0772163,0,2,0,0,1,1,1
10142,3,-2.2541499,0,2,0,0,1,1,3
10142,3,30,0,2,0,0,1,1,7
10142,3,67,0,2,0,0,1,1,8
10142,3,-1.1375844,0,2,0,0,1,1,4
10142,3,10,0,2,0,0,1,1,6
10142,3,-2.0134265,0,2,0,0,1,1,2
10142,3,3,0,2,0,0,1,1,5
10142,3,39,0,2,0,0,1,1,10
10144,3,.098963603,0,2,0,0,1,0,2
10144,3,.42990181,0,2,0,0,1,0,3
10144,3,43,0,2,0,0,1,0,10
10144,3,90,0,2,0,0,1,0,7
10144,3,.12594432,0,2,0,0,1,0,1
10144,3,9,0,2,0,0,1,0,5
10144,3,93,0,2,0,0,1,0,8
10144,3,-.43977663,0,2,0,0,1,0,4
10144,3,14,0,2,0,0,1,0,6
10145,3,-.37883893,1,3,3,1,1,1,2
10145,3,11,1,3,3,1,1,1,6
10145,3,-.29254633,1,3,3,1,1,1,1
10145,3,8,1,3,3,1,1,1,5
10145,3,73,1,3,3,1,1,1,8
10145,3,-.35034579,1,3,3,1,1,1,3
10145,3,34,1,3,3,1,1,1,10
10145,3,-.28220713,1,3,3,1,1,1,4
10145,3,80,1,3,3,1,1,1,7
10147,3,-1.0578215,0,2,0,0,1,1,2
10147,3,-1.3387729,0,2,0,0,1,1,1
10147,3,50,0,2,0,0,1,1,7
10147,3,-1.7228427,0,2,0,0,1,1,4
10147,3,5,0,2,0,0,1,1,5
10147,3,10,0,2,0,0,1,1,6
10147,3,43,0,2,0,0,1,1,10
10147,3,67,0,2,0,0,1,1,8
10147,3,-1.4426924,0,2,0,0,1,1,3
10148,3,8,0,1,0,1,0,1,5
10148,3,.1679915,0,1,0,1,0,1,4
10148,3,80,0,1,0,1,0,1,7
10148,3,13,0,1,0,1,0,1,6
10148,3,87,0,1,0,1,0,1,8
10148,3,-.13187645,0,1,0,1,0,1,3
10148,3,.33518964,0,1,0,1,0,1,1
10148,3,46,0,1,0,1,0,1,10
10148,3,.19955361,0,1,0,1,0,1,2
10150,3,-.25310141,0,1,0,0,0,1,2
10150,3,-1.2866429,0,1,0,0,0,1,3
10150,3,13,0,1,0,0,0,1,6
10150,3,6,0,1,0,0,0,1,5
10150,3,-.10212767,0,1,0,0,0,1,4
10150,3,-.240235,0,1,0,0,0,1,1
10150,3,34,0,1,0,0,0,1,10
10150,3,60,0,1,0,0,0,1,7
10150,3,87,0,1,0,0,0,1,8
10151,3,.37058088,0,1,0,0,1,0,4
10151,3,-.63031393,0,1,0,0,1,0,2
10151,3,-1.4426924,0,1,0,0,1,0,3
10151,3,-.37101331,0,1,0,0,1,0,1
10151,3,7,0,1,0,0,1,0,5
10151,3,70,0,1,0,0,1,0,7
10151,3,73,0,1,0,0,1,0,8
10151,3,11,0,1,0,0,1,0,6
10153,3,1.5410973,1,1,1,1,1,0,4
10153,3,13,1,1,1,1,1,0,6
10153,3,1.2413592,1,1,1,1,1,0,3
10153,3,.45102862,1,1,1,1,1,0,2
10153,3,10,1,1,1,1,1,0,5
10153,3,1.4860389,1,1,1,1,1,0,1
10153,3,87,1,1,1,1,1,0,8
10153,3,100,1,1,1,1,1,0,7
10155,3,-2.0154717,0,3,0,1,1,0,4
10155,3,1,0,3,0,1,1,0,6
10155,3,0,0,3,0,1,1,0,5
10155,3,27,0,3,0,1,1,0,10
10156,3,90,0,1,0,1,0,1,7
10156,3,93,0,1,0,1,0,1,8
10156,3,9,0,1,0,1,0,1,5
10156,3,14,0,1,0,1,0,1,6
10156,3,-.52981639,0,1,0,1,0,1,4
10156,3,-.19429627,0,1,0,1,0,1,3
10156,3,.45102862,0,1,0,1,0,1,2
10156,3,41,0,1,0,1,0,1,10
10156,3,-.29254633,0,1,0,1,0,1,1
10159,3,.45102862,0,2,0,1,1,0,2
10159,3,90,0,2,0,1,1,0,7
10159,3,.71079093,0,2,0,1,1,0,3
10159,3,-.18792367,0,2,0,1,1,0,1
10159,3,9,0,2,0,1,1,0,5
10159,3,.077951774,0,2,0,1,1,0,4
10159,3,42,0,2,0,1,1,0,10
10159,3,100,0,2,0,1,1,0,8
10159,3,15,0,2,0,1,1,0,6
10161,3,-.18792367,0,1,0,1,1,0,1
10161,3,-.63031393,0,1,0,1,1,0,2
10161,3,49,0,1,0,1,1,0,10
10161,3,9,0,1,0,1,1,0,6
10161,3,-.37224683,0,1,0,1,1,0,4
10161,3,6,0,1,0,1,1,0,5
10161,3,.024173059,0,1,0,1,1,0,3
10161,3,60,0,1,0,1,1,0,8
10161,3,60,0,1,0,1,1,0,7
10162,3,1.1460153,0,1,0,1,0,0,1
10162,3,46,0,1,0,1,0,0,10
10162,3,.42990181,0,1,0,1,0,0,3
10162,3,1.1803062,0,1,0,1,0,0,2
10162,3,100,0,1,0,1,0,0,8
10162,3,10,0,1,0,1,0,0,5
10162,3,100,0,1,0,1,0,0,7
10162,3,15,0,1,0,1,0,0,6
10162,3,.91081923,0,1,0,1,0,0,4
10163,3,90,0,1,0,1,1,0,7
10163,3,80,0,1,0,1,1,0,8
10163,3,-1.0700547,0,1,0,1,1,0,4
10163,3,-1.0772163,0,1,0,1,1,0,1
10163,3,9,0,1,0,1,1,0,5
10163,3,-.83149397,0,1,0,1,1,0,2
10163,3,12,0,1,0,1,1,0,6
10163,3,-1.2866429,0,1,0,1,1,0,3
10163,3,41,0,1,0,1,1,0,10
10166,3,46,0,1,0,1,1,1,10
10167,3,-1.4695512,0,1,0,0,1,0,1
10167,3,5,0,1,0,0,1,0,6
10167,3,30,0,1,0,0,1,0,7
10167,3,-.81849432,0,1,0,0,1,0,3
10167,3,-1.3851937,0,1,0,0,1,0,4
10167,3,-1.2338539,0,1,0,0,1,0,2
10167,3,33,0,1,0,0,1,0,8
10167,3,3,0,1,0,0,1,0,5
10168,3,-.47942892,1,1,1,0,0,0,2
10168,3,41,1,1,1,0,0,0,10
10168,3,-1.1556833,1,1,1,0,0,0,1
10168,3,-.75491565,1,1,1,0,0,0,4
10169,3,-1.6787965,0,1,0,0,1,0,1
10169,3,-2.1605201,0,1,0,0,1,0,3
10169,3,0,0,1,0,0,1,0,5
10169,3,-2.0154717,0,1,0,0,1,0,4
10169,3,7,0,1,0,0,1,0,6
10169,3,-1.887689,0,1,0,0,1,0,2
10169,3,0,0,1,0,0,1,0,7
10169,3,47,0,1,0,0,1,0,8
10174,3,-.98237896,0,2,0,0,1,1,2
10174,3,70,0,2,0,0,1,1,7
10174,3,7,0,2,0,0,1,1,5
10174,3,-.52981639,0,2,0,0,1,1,4
10174,3,-1.4426924,0,2,0,0,1,1,3
10174,3,33,0,2,0,0,1,1,8
10174,3,5,0,2,0,0,1,1,6
10174,3,-.55410296,0,2,0,0,1,1,1
10174,3,47,0,2,0,0,1,1,10
10175,3,47,1,3,3,0,1,0,8
10175,3,40,1,3,3,0,1,0,7
10175,3,-.70575643,1,3,3,0,1,0,2
10175,3,-.28220713,1,3,3,0,1,0,4
10175,3,7,1,3,3,0,1,0,6
10175,3,.024173059,1,3,3,0,1,0,3
10175,3,4,1,3,3,0,1,0,5
10175,3,-.94643795,1,3,3,0,1,0,1
10175,3,50,1,3,3,0,1,0,10
10177,3,-.75605142,1,1,1,1,0,1,2
10177,3,-.34485766,1,1,1,1,0,1,1
10177,3,.42990181,1,1,1,1,0,1,3
10177,3,10,1,1,1,1,0,1,5
10177,3,100,1,1,1,1,0,1,7
10177,3,8,1,1,1,1,0,1,6
10177,3,-.59734613,1,1,1,1,0,1,4
10177,3,53,1,1,1,1,0,1,8
10177,3,40,1,1,1,1,0,1,10
10178,3,-.6312348800000001,0,2,0,0,1,1,3
10178,3,3,0,2,0,0,1,1,6
10178,3,42,0,2,0,0,1,1,10
10178,3,-.5279473099999999,0,2,0,0,1,1,1
10178,3,-.75491565,0,2,0,0,1,1,4
10178,3,80,0,2,0,0,1,1,7
10178,3,20,0,2,0,0,1,1,8
10178,3,8,0,2,0,0,1,1,5
10178,3,-1.6110665,0,2,0,0,1,1,2
10179,3,15,1,3,3,1,1,1,6
10179,3,.37558612,1,3,3,1,1,1,2
10179,3,100,1,3,3,1,1,1,8
10179,3,.28287831,1,3,3,1,1,1,1
10179,3,.37058088,1,3,3,1,1,1,4
10179,3,.80442065,1,3,3,1,1,1,3
10179,3,46,1,3,3,1,1,1,10
10179,3,9,1,3,3,1,1,1,5
10179,3,90,1,3,3,1,1,1,7
10180,3,12,0,1,0,0,1,0,6
10180,3,-.91248518,0,1,0,0,1,0,4
10180,3,-.81565964,0,1,0,0,1,0,1
10180,3,6,0,1,0,0,1,0,5
10180,3,-.0016263996,0,1,0,0,1,0,2
10180,3,60,0,1,0,0,1,0,7
10180,3,-1.2866429,0,1,0,0,1,0,3
10180,3,45,0,1,0,0,1,0,10
10180,3,80,0,1,0,0,1,0,8
10182,3,10,0,1,0,0,1,0,5
10182,3,-.41276559,0,1,0,0,1,0,3
10182,3,87,0,1,0,0,1,0,8
10182,3,.61819011,0,1,0,0,1,0,4
10182,3,.46596795,0,1,0,0,1,0,1
10182,3,100,0,1,0,0,1,0,7
10182,3,42,0,1,0,0,1,0,10
10182,3,13,0,1,0,0,1,0,6
10182,3,.50132364,0,1,0,0,1,0,2
10183,3,.098963603,0,1,0,0,1,0,2
10183,3,-.75607455,0,1,0,0,1,0,3
10183,3,1.5410973,0,1,0,0,1,0,4
10183,3,14,0,1,0,0,1,0,6
10183,3,10,0,1,0,0,1,0,5
10183,3,1.1460153,0,1,0,0,1,0,1
10183,3,44,0,1,0,0,1,0,10
10183,3,100,0,1,0,0,1,0,7
10183,3,93,0,1,0,0,1,0,8
10184,3,50,0,1,0,0,1,1,7
10184,3,40,0,1,0,0,1,1,10
10184,3,-1.1584115,0,1,0,0,1,1,2
10184,3,-.88091415,0,1,0,0,1,1,3
10184,3,6,0,1,0,0,1,1,6
10184,3,-1.3851937,0,1,0,0,1,1,4
10184,3,40,0,1,0,0,1,1,8
10184,3,-1.0772163,0,1,0,0,1,1,1
10184,3,5,0,1,0,0,1,1,5
10185,3,.50132364,0,2,0,0,1,0,2
10185,3,32,0,2,0,0,1,0,10
10185,3,-1.0700547,0,2,0,0,1,0,4
10185,3,100,0,2,0,0,1,0,7
10185,3,.42990181,0,2,0,0,1,0,3
10185,3,73,0,2,0,0,1,0,8
10185,3,11,0,2,0,0,1,0,6
10185,3,10,0,2,0,0,1,0,5
10185,3,-.55410296,0,2,0,0,1,0,1
10186,3,100,1,3,3,1,0,0,8
10186,3,-.10221641,1,3,3,1,0,0,2
10186,3,39,1,3,3,1,0,0,10
10186,3,80,1,3,3,1,0,0,7
10186,3,-.28220713,1,3,3,1,0,0,4
10186,3,8,1,3,3,1,0,0,5
10186,3,15,1,3,3,1,0,0,6
10186,3,.073632985,1,3,3,1,0,0,1
10186,3,.5235315,1,3,3,1,0,0,3
10188,3,.97912616,0,3,2,1,0,0,2
10188,3,100,0,3,2,1,0,0,8
10188,3,100,0,3,2,1,0,0,7
10188,3,1.3974088,0,3,2,1,0,0,3
10188,3,1.8787463,0,3,2,1,0,0,4
10188,3,2.0876191,0,3,2,1,0,0,1
10188,3,15,0,3,2,1,0,0,6
10188,3,10,0,3,2,1,0,0,5
10188,3,36,0,3,2,1,0,0,10
10190,3,-.68488127,0,2,0,1,1,0,1
10190,3,87,0,2,0,1,1,0,8
10190,3,-.75491565,0,2,0,1,1,0,4
10190,3,-1.3490627,0,2,0,1,1,0,3
10190,3,8,0,2,0,1,1,0,5
10190,3,-1.3092965,0,2,0,1,1,0,2
10190,3,13,0,2,0,1,1,0,6
10190,3,49,0,2,0,1,1,0,10
10190,3,80,0,2,0,1,1,0,7
10191,3,11,0,3,0,1,0,1,6
10191,3,-.1921674,0,3,0,1,0,1,4
10191,3,-1.0075265,0,3,0,1,0,1,2
10191,3,70,0,3,0,1,0,1,7
10191,3,7,0,3,0,1,0,1,5
10191,3,42,0,3,0,1,0,1,10
10191,3,73,0,3,0,1,0,1,8
10191,3,-1.4426924,0,3,0,1,0,1,3
10191,3,-.68488127,0,3,0,1,0,1,1
10194,3,9,0,1,0,1,0,1,5
10194,3,-.29254633,0,1,0,1,0,1,1
10194,3,-.68738586,0,1,0,1,0,1,4
10194,3,80,0,1,0,1,0,1,8
10194,3,12,0,1,0,1,0,1,6
10194,3,-1.1618032,0,1,0,1,0,1,3
10194,3,41,0,1,0,1,0,1,10
10194,3,90,0,1,0,1,0,1,7
10194,3,-.20280641,0,1,0,1,0,1,2
10195,3,-.0016263996,1,2,2,0,1,1,2
10195,3,.077951774,1,2,2,0,1,1,4
10195,3,87,1,2,2,0,1,1,8
10195,3,.024173059,1,2,2,0,1,1,3
10195,3,.17825565,1,2,2,0,1,1,1
10195,3,13,1,2,2,0,1,1,6
10195,3,10,1,2,2,0,1,1,5
10195,3,39,1,2,2,0,1,1,10
10195,3,100,1,2,2,0,1,1,7
10196,3,-.63031393,0,1,0,0,1,1,2
10196,3,38,0,1,0,0,1,1,10
10196,3,-.9202823,0,1,0,0,1,1,1
10196,3,-.75491565,0,1,0,0,1,1,4
10196,3,80,0,1,0,0,1,1,7
10196,3,8,0,1,0,0,1,1,5
10196,3,13,0,1,0,0,1,1,6
10196,3,87,0,1,0,0,1,1,8
10196,3,1.1477295,0,1,0,0,1,1,3
10197,3,46,0,2,0,0,1,0,10
10197,3,70,0,2,0,0,1,0,7
10197,3,11,0,2,0,0,1,0,6
10197,3,-1.0075265,0,2,0,0,1,0,2
10197,3,-.68738586,0,2,0,0,1,0,4
10197,3,-1.0510606,0,2,0,0,1,0,1
10197,3,7,0,2,0,0,1,0,5
10197,3,-.41276559,0,2,0,0,1,0,3
10197,3,73,0,2,0,0,1,0,8
10198,3,80,0,2,0,0,1,0,8
10198,3,-.25310141,0,2,0,0,1,0,2
10198,3,2.0528169,0,2,0,0,1,0,3
10198,3,5,0,2,0,0,1,0,5
10198,3,.1679915,0,2,0,0,1,0,4
10198,3,.80599159,0,2,0,0,1,0,1
10198,3,12,0,2,0,0,1,0,6
10198,3,48,0,2,0,0,1,0,10
10198,3,50,0,2,0,0,1,0,7
10200,3,100,0,2,0,0,1,1,7
10200,3,.33627209,0,2,0,0,1,1,3
10200,3,.28054115,0,2,0,0,1,1,4
10200,3,14,0,2,0,0,1,1,6
10200,3,46,0,2,0,0,1,1,10
10200,3,1.0797162,0,2,0,0,1,1,2
10200,3,.41365662,0,2,0,0,1,1,1
10200,3,10,0,2,0,0,1,1,5
10200,3,93,0,2,0,0,1,1,8
10201,3,.71079093,1,1,1,1,1,0,3
10201,3,-.1921674,1,1,1,1,1,0,4
10201,3,100,1,1,1,1,1,0,8
10201,3,.37558612,1,1,1,1,1,0,2
10201,3,.28287831,1,1,1,1,1,0,1
10201,3,15,1,1,1,1,1,0,6
10201,3,9,1,1,1,1,1,0,5
10201,3,90,1,1,1,1,1,0,7
10201,3,48,1,1,1,1,1,0,10
10203,3,-.25671607,0,1,0,1,0,0,3
10203,3,73,0,1,0,1,0,0,8
10203,3,-.93208396,0,1,0,1,0,0,2
10203,3,8,0,1,0,1,0,0,5
10203,3,.12594432,0,1,0,1,0,0,1
10203,3,.48313054,0,1,0,1,0,0,4
10203,3,80,0,1,0,1,0,0,7
10203,3,11,0,1,0,1,0,0,6
10203,3,44,0,1,0,1,0,0,10
10204,3,-1.2338539,0,2,0,0,1,0,2
10204,3,41,0,2,0,0,1,0,10
10204,3,5,0,2,0,0,1,0,5
10204,3,8,0,2,0,0,1,0,6
10204,3,-1.1618032,0,2,0,0,1,0,3
10204,3,-1.6553129,0,2,0,0,1,0,4
10204,3,50,0,2,0,0,1,0,7
10204,3,-1.6526409,0,2,0,0,1,0,1
10204,3,53,0,2,0,0,1,0,8
10205,3,1.5410973,0,1,0,1,0,1,4
10205,3,100,0,1,0,1,0,1,8
10205,3,15,0,1,0,1,0,1,6
10205,3,.72765112,0,1,0,1,0,1,2
10205,3,2.0528169,0,1,0,1,0,1,3
10205,3,10,0,1,0,1,0,1,5
10205,3,100,0,1,0,1,0,1,7
10205,3,1.2506379,0,1,0,1,0,1,1
10205,3,40,0,1,0,1,0,1,10
10207,3,.80599159,0,1,0,0,0,1,1
10207,3,1.1803062,0,1,0,0,0,1,2
10207,3,100,0,1,0,0,0,1,7
10207,3,15,0,1,0,0,0,1,6
10207,3,100,0,1,0,0,0,1,8
10207,3,10,0,1,0,0,0,1,5
10207,3,-.88091415,0,1,0,0,0,1,3
10207,3,40,0,1,0,0,0,1,10
10207,3,.91081923,0,1,0,0,0,1,4
10210,3,10,0,3,0,1,1,1,5
10210,3,-.30339643,0,3,0,1,1,1,2
10210,3,13,0,3,0,1,1,1,6
10210,3,.7532497,0,3,0,1,1,1,4
10210,3,.41365662,0,3,0,1,1,1,1
10210,3,100,0,3,0,1,1,1,7
10210,3,87,0,3,0,1,1,1,8
10210,3,.11780277,0,3,0,1,1,1,3
10210,3,45,0,3,0,1,1,1,10
10212,3,6,1,2,2,0,1,1,5
10212,3,-.78119898,1,2,2,0,1,1,2
10212,3,-.81849432,1,2,2,0,1,1,3
10212,3,87,1,2,2,0,1,1,8
10212,3,47,1,2,2,0,1,1,10
10212,3,-.91248518,1,2,2,0,1,1,4
10212,3,13,1,2,2,0,1,1,6
10212,3,60,1,2,2,0,1,1,7
10212,3,-.47563598,1,2,2,0,1,1,1
10213,3,-1.7228427,0,3,0,0,1,0,4
10213,3,40,0,3,0,0,1,0,10
10213,3,1,0,3,0,0,1,0,6
10213,3,3,0,3,0,0,1,0,5
10214,3,-.75491565,0,2,0,0,1,0,4
10214,3,-.94333392,0,2,0,0,1,0,3
10214,3,40,0,2,0,0,1,0,8
10214,3,6,0,2,0,0,1,0,6
10214,3,5,0,2,0,0,1,0,5
10214,3,37,0,2,0,0,1,0,10
10214,3,-1.736804,0,2,0,0,1,0,2
10214,3,50,0,2,0,0,1,0,7
10214,3,-.99874926,0,2,0,0,1,0,1
10215,3,51,1,3,3,1,1,1,10
10215,3,.24984862,1,3,3,1,1,1,2
10215,3,.91081923,1,3,3,1,1,1,4
10215,3,10,1,3,3,1,1,1,5
10215,3,1.2413592,1,3,3,1,1,1,3
10215,3,15,1,3,3,1,1,1,6
10215,3,.67521328,1,3,3,1,1,1,1
10215,3,100,1,3,3,1,1,1,8
10215,3,100,1,3,3,1,1,1,7
10216,3,-.90693647,1,2,2,0,0,0,2
10216,3,-.94333392,1,2,2,0,0,0,3
10216,3,-1.1375844,1,2,2,0,0,0,4
10216,3,40,1,2,2,0,0,0,8
10216,3,2,1,2,2,0,0,0,5
10216,3,-2.0449758,1,2,2,0,0,0,1
10216,3,20,1,2,2,0,0,0,7
10216,3,49,1,2,2,0,0,0,10
10216,3,6,1,2,2,0,0,0,6
10219,3,-.051921401,1,1,1,0,1,1,2
10219,3,14,1,1,1,0,1,1,6
10219,3,-.53760523,1,1,1,0,1,1,3
10219,3,-.43977663,1,1,1,0,1,1,4
10219,3,-.13561234,1,1,1,0,1,1,1
10219,3,100,1,1,1,0,1,1,7
10219,3,10,1,1,1,0,1,1,5
10219,3,44,1,1,1,0,1,1,10
10219,3,93,1,1,1,0,1,1,8
10220,3,39,0,1,0,1,0,1,10
10220,3,7,0,1,0,1,0,1,5
10220,3,1.3974088,0,1,0,1,0,1,3
10220,3,.57676613,0,1,0,1,0,1,2
10220,3,1.2709781,0,1,0,1,0,1,4
10220,3,70,0,1,0,1,0,1,7
10220,3,1.3552606,0,1,0,1,0,1,1
10220,3,100,0,1,0,1,0,1,8
10220,3,15,0,1,0,1,0,1,6
10222,3,15,0,1,0,1,1,1,6
10222,3,46,0,1,0,1,1,1,10
10222,3,9,0,1,0,1,1,1,5
10222,3,.5235315,0,1,0,1,1,1,3
10222,3,90,0,1,0,1,1,1,7
10222,3,.46596795,0,1,0,1,1,1,1
10222,3,-.1921674,0,1,0,1,1,1,4
10222,3,100,0,1,0,1,1,1,8
10222,3,.45102862,0,1,0,1,1,1,2
10223,3,15,0,3,0,0,1,0,6
10223,3,100,0,3,0,0,1,0,8
10223,3,100,0,3,0,0,1,0,7
10223,3,.11780277,0,3,0,0,1,0,3
10223,3,.65220863,0,3,0,0,1,0,2
10223,3,1.0683887,0,3,0,0,1,0,4
10223,3,45,0,3,0,0,1,0,10
10223,3,1.9045296,0,3,0,0,1,0,1
10223,3,10,0,3,0,0,1,0,5
10226,3,-.86797094,0,1,0,1,1,1,1
10226,3,-.1921674,0,1,0,1,1,1,4
10226,3,47,0,1,0,1,1,1,10
10226,3,15,0,1,0,1,1,1,6
10226,3,-.47942892,0,1,0,1,1,1,2
10226,3,90,0,1,0,1,1,1,7
10226,3,100,0,1,0,1,1,1,8
10226,3,-.35034579,0,1,0,1,1,1,3
10226,3,9,0,1,0,1,1,1,5
10227,3,-.60641432,0,1,0,1,0,0,1
10227,3,.89805037,0,1,0,1,0,0,3
10227,3,-.59734613,0,1,0,1,0,0,4
10227,3,13,0,1,0,1,0,0,6
10227,3,7,0,1,0,1,0,0,5
10227,3,87,0,1,0,1,0,0,8
10227,3,-.051921401,0,1,0,1,0,0,2
10227,3,70,0,1,0,1,0,0,7
10228,3,-.90693647,0,2,0,0,1,0,2
10228,3,-.68488127,0,2,0,0,1,0,1
10228,3,-1.224223,0,2,0,0,1,0,3
10228,3,6,0,2,0,0,1,0,6
10228,3,-.43977663,0,2,0,0,1,0,4
10228,3,7,0,2,0,0,1,0,5
10228,3,37,0,2,0,0,1,0,10
10228,3,70,0,2,0,0,1,0,7
10228,3,40,0,2,0,0,1,0,8
10229,3,-.30339643,1,2,2,1,1,1,2
10229,3,10,1,2,2,1,1,1,5
10229,3,.024173059,1,2,2,1,1,1,3
10229,3,43,1,2,2,1,1,1,10
10229,3,93,1,2,2,1,1,1,8
10229,3,.28054115,1,2,2,1,1,1,4
10229,3,14,1,2,2,1,1,1,6
10229,3,100,1,2,2,1,1,1,7
10229,3,.33518964,1,2,2,1,1,1,1
10230,3,.67521328,0,1,0,1,0,0,1
10230,3,1.3974088,0,1,0,1,0,0,3
10230,3,1.2808962,0,1,0,1,0,0,2
10230,3,48,0,1,0,1,0,0,10
10230,3,14,0,1,0,1,0,0,6
10230,3,9,0,1,0,1,0,0,5
10230,3,.61819011,0,1,0,1,0,0,4
10230,3,90,0,1,0,1,0,0,7
10230,3,93,0,1,0,1,0,0,8
10231,3,1.3552606,1,2,2,0,1,0,1
10231,3,.71079093,1,2,2,0,1,0,3
10231,3,10,1,2,2,0,1,0,5
10231,3,93,1,2,2,0,1,0,8
10231,3,49,1,2,2,0,1,0,10
10231,3,.45102862,1,2,2,0,1,0,2
10231,3,14,1,2,2,0,1,0,6
10231,3,100,1,2,2,0,1,0,7
10231,3,.61819011,1,2,2,0,1,0,4
10233,3,-1.8357306,0,1,0,1,1,1,1
10233,3,-1.887689,0,1,0,1,1,1,2
10233,3,50,0,1,0,1,1,1,10
10233,3,-1.6553129,0,1,0,1,1,1,4
10233,3,-.88091415,0,1,0,1,1,1,3
10233,3,5,0,1,0,1,1,1,5
10233,3,50,0,1,0,1,1,1,7
10234,3,-.42332464,1,2,2,0,1,0,1
10234,3,70,1,2,2,0,1,0,7
10234,3,14,1,2,2,0,1,0,6
10234,3,-.75491565,1,2,2,0,1,0,4
10234,3,44,1,2,2,0,1,0,10
10234,3,7,1,2,2,0,1,0,5
10234,3,93,1,2,2,0,1,0,8
10234,3,-.35034579,1,2,2,0,1,0,3
10234,3,.37558612,1,2,2,0,1,0,2
10236,3,49,0,2,0,0,1,0,10
10236,3,-.81565964,0,2,0,0,1,0,1
10236,3,-1.3176639,0,2,0,0,1,0,4
10236,3,8,0,2,0,0,1,0,5
10236,3,-1.224223,0,2,0,0,1,0,3
10236,3,6,0,2,0,0,1,0,6
10236,3,80,0,2,0,0,1,0,7
10236,3,-.83149397,0,2,0,0,1,0,2
10236,3,40,0,2,0,0,1,0,8
10237,3,40,0,1,0,1,1,0,7
10237,3,46,0,1,0,1,1,0,10
